,url_pk,channel_id,title,description,thumbnails,view_count,like_count,published,play_time
10,HhY533vY0Z4,UCUj6rrhMTR9pipbAWBAMvUQ,도파민 아저씨와 빠니보틀,"▶관련 영상
  •첫 해외여행이 두렵습니다: https://youtu.be/BsgvdJDMNv4

▶관련 재생목록
  •침착맨의 식욕저하 다이어트 먹방: https://url.kr/a4vk8m
  •김풍의 일일 DJ: https://www.youtube.com/playlist?list=PLif_jr7pPZADz0iAZ1K6G3hGbTZk4j82B

▶생방송 원본
  •2023년 6월 22일 방송분: https://www.youtube.com/live/L2eb9kHbYhY

▶출연
  •빠니보틀(@PaniBottle), 김풍

마장동언니네 - 소소한끼 세트1(치즈): 16,500원

#침착맨 #김풍 #빠니보틀 #도파민",https://i.ytimg.com/vi/HhY533vY0Z4/hqdefault.jpg,1011438,12117,2023-07-02T10:00:12Z,PT35M37S
11,K2T-dEkN0Ks,UCYtjW8dGkaeHwrMiB01Xa_Q,조밥대왕 가라사대 빠니가 모솔의 구원일지어다 | 조밥 곽선생 EP.12,"가짜 조밥이 판치는 세상
34년 모쏠 JB대왕 빠니보틀 납시오~~~!!

👨🏻‍🏫곽선생이 알려주는 썸녀와의 대화법💕
""요즘 넷플 뭐봄?” 물어보고 서로 추천작에 대해 얘기한다!
Q. 이때 추천하면 좋을 작품은? JB들을 위해 댓글로 알려주세요!
👉참고 https://www.netflix.com/browse/genre/81701249

JB 연애 토론회 《조밥 곽선생》
매주 화요일 오후 6시 스튜디오 와플 공개!
👉 https://www.youtube.com/c/스튜디오와플STUDIOWAFFLE

🧇구독 & 좋아요 & 알림설정 필수🧇

#조밥곽선생 #곽튜브 #박원빈 #이희수 #논리왕전기 #빠니보틀 #연애 #토론 #요즘넷플뭐봄",https://i.ytimg.com/vi/K2T-dEkN0Ks/hqdefault.jpg,1256502,19851,2023-06-27T09:00:18Z,PT28M25S
12,nWEzLQKNZ3k,UCxU8QX7IRRIW0VLuoWWoxbw,낭만 가득한 뉴질랜드 자취방 대규모 파티 [뉴질랜드21],"모두가 각자의 길로



카메라 : GoPro 10, iPhone 13
편집 프로그램 : Final Cut Pro
이메일 : dndudwls9423@gmail.com
인스타그램 : @jay_yj_w",https://i.ytimg.com/vi/nWEzLQKNZ3k/hqdefault.jpg,430198,10735,2023-07-04T07:30:18Z,PT16M17S
13,Agng8clKGS0,UClRNDVO8093rmRTtLe4GEPw,두 남자의 파티게스트하우스 1박 2일 - 제주(2),"안녕하세요
빠니보틀 형님과 제주에서의 마지막은
평소에 궁금했던 제주 파티게스트하우스에 갔습니다.
매우 건설적인 시간을 보냈습니다.
감사합니다.

-------------------------------------------------------------------------------
insta : @jbkwak
mail : kwaktube@sandboxnetwork.net
촬영장비 : 고프로 히어로 11 블랙
편집 : 맥북프로 16인치, 파이널컷 X
음원 : Epidemic sound&Artlist",https://i.ytimg.com/vi/Agng8clKGS0/hqdefault.jpg,2328346,34273,2023-06-27T09:01:48Z,PT24M40S
14,Dv2XQDs7k3k,UClRNDVO8093rmRTtLe4GEPw,두 남자의 초호화 크루즈 여행기 - 제주(1),"안녕하세요
진짜 오랜만에 빠니보틀형과 
목포에서 퀸제누비아호를 타고 짧게 제주도에 다녀왔습니다.
다음화에도 이어집니다
감사합니다.
-------------------------------------------------------------------------------
insta : @jbkwak
mail : kwaktube@sandboxnetwork.net
촬영장비 : 고프로 히어로 10 블랙
편집 : 맥북프로 16인치, 파이널컷 X
음원 : Epidemic sound&Artlist",https://i.ytimg.com/vi/Dv2XQDs7k3k/hqdefault.jpg,2630001,40903,2023-06-22T09:00:26Z,PT20M15S
15,7CwoRa2FNOo,UCLI1HOVJdhWdVl9pT__g2Zw,여행예능 세계관 대통합🌟여행천재들이 모였을때 생기는 일👀,"청량감 가득 부산촌놈들의 부산바이브🌊
텐션만렙 원지, 미미, 은지의 케미대폭발👩‍👧‍👧
태계일주팀의 태국 현지감성 물씬 풍기는 국.내 촬영기까지!✈
각양각색 여행천재9인의 촬영장 비하인드 스토리를 공개합니다(✿◠‿◠)




#여기어때송 #여행할때여기어때 #여기어때
#곽튜브 #빠니보틀 #원지 #미미 #이은지 #기안84 #안보현 #이시언 #허성태
#뿅뿅지구오락실 #지락실 #태어난김에세계일주 #태계일주 #부산촌놈 #지구마불세계여행 #지구마불

@JBKWAK @PaniBottle @im1G @mmmii @geean84 @sieonschool",https://i.ytimg.com/vi/7CwoRa2FNOo/hqdefault.jpg,63659,1051,2023-06-15T07:03:03Z,PT7M4S
16,F-jGMecPBqo,UCLI1HOVJdhWdVl9pT__g2Zw,"올여름 여행할때 여기어때🎵💙 (ft.빠니보틀,기안84,이시언)","여행어때 여기어때~🎵🌊
매일 1명 해외여행 무료혜택부터
국내/해외숙소 쿠폰팩까지!✈🧳


#여기어때송 #여행할때여기어때 #여기어때
#빠니보틀 #기안84 #이시언 #태어난김에세계일주 #태계일주 
 @PaniBottle   @geean84   @sieonschool ​",https://i.ytimg.com/vi/F-jGMecPBqo/hqdefault.jpg,3432948,748,2023-06-02T02:39:46Z,PT16S
17,4A_MgPEOXGA,UCLI1HOVJdhWdVl9pT__g2Zw,"올여름 여행할때 여기어때🎵💙 (ft.곽튜브, 빠니보틀, 원지, 미미, 이은지, 기안84, 안보현, 이시언, 허성태)","✨여행 천재 셀럽9인✨과 함께한
2023 여름 여기어때송 대공개!😎

여행어때 여기어때~🎵🌊
매일 1명 해외여행 무료혜택부터
국내/해외숙소 쿠폰팩까지!✈🧳


#여기어때송 #여행할때여기어때 #여기어때
#곽튜브 #빠니보틀 #원지 #미미 #이은지 #기안84 #안보현 #이시언 #허성태
#뿅뿅지구오락실 #지락실 #태어난김에세계일주 #태계일주 #부산촌놈 #지구마불세계여행 #지구마불

@JBKWAK @PaniBottle @im1G @mmmii @geean84 @sieonschool",https://i.ytimg.com/vi/4A_MgPEOXGA/hqdefault.jpg,27773661,4642,2023-06-01T23:46:02Z,PT37S
18,OIU3jpOZaT8,UC2mnRZUYMDrhUEuJnZ9ghBw,태계일주 시즌2 10분 미리보기,"태어난 김에 세계일주 시즌2 본방!
6월 11일 MBC에서 만나요🤟",https://i.ytimg.com/vi/OIU3jpOZaT8/hqdefault.jpg,704402,7493,2023-06-02T09:42:42Z,PT9M47S
19,-cWMFH7FIYo,UC2mnRZUYMDrhUEuJnZ9ghBw,인도여행 두번째 티저,"태어난 김에 세계일주 시즌2 본방!
6월 11일 MBC에서 만나요🤟",https://i.ytimg.com/vi/-cWMFH7FIYo/hqdefault.jpg,350548,5468,2023-05-26T13:00:15Z,PT1M38S
20,fUey_cGXGpw,UC2mnRZUYMDrhUEuJnZ9ghBw,덱스야.. 그래서 만나냐고...,"태계일주 시즌2의 여행지 못지않게, 여행 가는 멤버에도 많이 관심 가져 주셨는데요 
태계일주 시즌2의 메기로 덱스가 왔숴여!!!! 
그야말로 상상도 못 한 정체 ㄴㅇㄱ 컁♥♥♥ 
첫 만남부터 솔로지옥 비하인드 계속 물어보는 기안에 
제발그만!!!을 외치는 덱스, 이 둘을 아빠미소로 지켜보는 빠니. 
뉴멤버와의 뇌절파티 가보자고~

태어난김에 세계일주 시즌2 본방!
6월, MBC에서 만나요🤟



자료출처 : 넷플릭스",https://i.ytimg.com/vi/fUey_cGXGpw/hqdefault.jpg,2420089,20829,2023-05-05T09:00:33Z,PT11M1S
21,8q6jhunUydw,UCDBvugWtRfSaUNMmORymq7Q,빠니보틀이 쵸단을 꼬시는 방법,"오..........ㅃ....
#쵸단 #빠니보틀 #손종석 #볼더생활

💬 쵸단이랑 라이브 소통! https://www.twitch.tv/chodan_
💬 쵸단 인스타 훔쳐보기! https://www.instagram.com/choda._.n
💬 쵸단 팬카페 놀러와! https://cafe.naver.com/chodancafe
💬 팬 선물 보내는 곳은? 서울특별시 성동구 성수이로20길 16, JK타워 8층 트레져헌터 쵸단님 앞",https://i.ytimg.com/vi/8q6jhunUydw/hqdefault.jpg,940340,7633,2023-05-23T09:00:05Z,PT14M50S
22,I_TU96bWYlI,UCZJzho51OZWpqq1evVId1cg,쌍둥이 유튜버를 모셔보았습니다.,"Contact★
IG  @lee_si_eon
Mail   backho2301@gmail.com",https://i.ytimg.com/vi/I_TU96bWYlI/hqdefault.jpg,403475,8496,2023-05-25T11:00:16Z,PT11M10S
23,CZK5pXa8INs,UCiwQRG2sCcfjKkgxMEdJGPg,[#라디오스타] 인도기차 꼴등칸🚂부터 방사능 온천까지☢️?! 친구 ‘곽’ 잡으러 온 빠니와 걸어서 세계 속으로🌎️ | #빠니보틀 #엠뚜루마뚜루 MBC230524방송,"[라디오스타] 수요일 밤 10시 30분 방송!
MBC의 따끈따끈한 영상을 내 맘대로 편하게 즐기는 채널🌀 
엠뚜루마뚜루 구독하기👉https://www.youtube.com/c/엠뚜루마뚜루

#라디오스타
#엠뚜루마뚜루

* [라디오스타] 풀버전 보러가기
✔ WAVVE : https://www.wavve.com/player/vod?programid=M_1000794100000100000&page=1

✔ iMBC : http://playvod.imbc.com/templete/VodList?bid=1000794100000100000",https://i.ytimg.com/vi/CZK5pXa8INs/hqdefault.jpg,2212003,15060,2023-05-25T08:31:11Z,PT17M52S
24,o33B9s68shs,UCJprx3bX49vNl6Bcw01Cwfg,T1 런던 생존기 : 우리 우제가 막내는 막내야! | T1 at MSI EP.1,"[런던 생존기 EP.1]
돌아온 생존기 콘텐츠!
MSI에 참가한 T1 선수들의 근황이 알고싶다!
무장해제 웃음만발! 선수들의 다양한 모습이 담긴 생존기 콘텐츠 많은 시청바랍니다!

▶️12% OFF only for T1! Enter your favorite T1 player's name for coupon codes!
SteelSeries Official Site : https://tiny.one/t1steelseries
Discount code : 
FAKER 
KERIA 
ONER 
ZEUS 
GUMAYUSI 

▶️OP.GG Desktop App : https://opgg.at/t1 

▶️Subscribe and support us:
https://www.youtube.com/user/SKTTeam1st/?sub_confirmation=1

▶️Join T1 Membership:
https://t1.fan

Follow T1 pages:
▶️Official Website : https://t1.gg
▶️Official Twitter : https://twitter.com/T1LoL
▶️Official Facebook : https://www.facebook.com/T1LoL
▶️Official Youtube : https://www.youtube.com/user/SKTTeam1st
▶️Official Instagram : https://www.instagram.com/T1LoL
▶️Official Weibo: http://www.weibo.com/SKTT1LOL
▶️Official Shop : https://t1.gg/shop",https://i.ytimg.com/vi/o33B9s68shs/hqdefault.jpg,414219,10722,2023-05-15T15:00:09Z,PT14M47S
25,y1v-GKt43jY,UCgiO7Kxib0SZEG0DoeuBkdQ,"찐따 상위1%.. 빠곽풍의 기묘한 럭셔리 거지 체험기 (feat. 빠니보틀, 곽튜브) [라면꼰대4] EP.04","극진한 대접에 만족하셨는지.. 재방문 의사를 강력히 주신
@PaniBottle 님과 @JBKWAK님을 다시 모셔보았습니다..

여행에 지친 그들에게 필요한 것은 럭셔리한 휴일..?!
김풍 작가님만의 특급 럭셔리 풀코스가 준비되어 있다는데..
상상도 못한 초호화 대접에 화들짝 놀란 두 동생들..
그 화려한 모임에 여러분들을 초대합니다!


🥃 본 영상은 짐빔의 유료 광고를 포함하고 있습니다 🥃
- 곽짐빔이 반한 짐빔은 가까운 편의점, 대형마트에서 만나보실 수 있습니다.
경고 : 지나친 음주는 뇌졸중, 기억력 손상이나 치매를 유발합니다. 임신 중 음주는 기형아 출생 위험을 높입니다.

[라면꼰대 시즌4]
📌 더 다채로운 라면의 숨결을 찾아서...
📌 매주 (화) 오후 6시 공개

00:00 럭셔리 투어의 서막
02:16 드디어 세 스타(?)의 조우
05:37 두유 노우 라면꼰대?
09:13 운치 있잖아
16:11 서울구경도 여행입니다(?)
19:33 이분을 놀라게 해선 안돼
22:28 끝없는 복선 회수
25:47 망칠지언정 평범한 것은 거부한다
30:39 럭셔리의 순정
33:54 아픔을 공유하는 사이
35:16 조선의 4번 타자 라면꼰대 출격


더밥스튜디오 구독하기 👉 https://www.youtube.com/@thebobstudio
#THEBOB #더밥스튜디오 #라면꼰대 #라면꼰대4",https://i.ytimg.com/vi/y1v-GKt43jY/hqdefault.jpg,1441342,20677,2023-05-16T09:00:40Z,PT35M48S
26,5XseSTZbcUY,UCYbxBWWLTBZTWXjtMUjk_eA,김풍 작가와 함께한 마라맛 기행[마라꼰대],"김풍 작가님과 함께한 마라맛 탐방
여러분도 도전해 보시지요 뽜이야~

#롯데리아 #마라로드 

BGM: Kevin MacLeod - Dranking song",https://i.ytimg.com/vi/5XseSTZbcUY/hqdefault.jpg,578208,8299,2023-05-13T04:00:02Z,PT11M33S
27,1ygwGQYd4tk,UCN728nR9XbzXICnHXUAvbbA,🔥곽.빠.원의 매운맛 나는 뜨거운 광고 현장🔥 마라로드 메이킹,"여행 유튜버 3대장 곽튜브X빠니보틀X원지가 출동했다🔥
마라로드 광고 촬영 현장답게 화끈하고 짜릿한 연기를 보여주었는데요!
곽.빠.원의 촬영 비하인드와 인터뷰까지 모두 만나보세요😎

#롯데리아 #마라버거 #곽튜브 #빠니보틀 #원지 #마라로드",https://i.ytimg.com/vi/1ygwGQYd4tk/hqdefault.jpg,115113,2205,2023-05-04T01:00:00Z,PT2M2S
28,w1ThPm-cK50,UCN728nR9XbzXICnHXUAvbbA,"🔥진정한 마라맛을 찾아서 롯데리아 마라로드 with 곽튜브,빠니보틀,원지🔥","🔥롯데리아 마라로드 3인 N행시 이벤트🔥 
진정한 마라맛을 찾아 떠나는 버거여행, 마라로드 
위대한 여행가 3인의 이름으로 N행시를 재밌게 댓글을 남겨주신 분들께 추첨을 통해 롯데리아가 소니 헤드셋과 마라버거 세트를 쏩니다!
(곽사부, 곽두부, 반이보들, 파니포틀, 원지, 원즈아이 등 유사한 이름으로 변경 참여 가능합니다) 

✔ 이벤트 기간 : 2023.4.27 ~ 2023.5.11
✔ 당첨자 발표 : 2022.5.23 버거가게 커뮤니티 내

🎁 이벤트 경품  :
1등 : 마라로드를 걸을 때 필수! 소니 블루투스 헤드셋 WH-1000XM5 / 컬러 랜덤 (1명)
2등 : 마라 여행 준비에 필수! 롯데 백화점 상품권 5만원 권 (15명)
3등 : 진정한 마라 맛을 느낄 때 필수! 마라버거 비프세트! (10명)
 진정한 마라 맛을 느낄 때 필 수! 마라버거 치킨세트! (10명)
 진정한 마라 맛을 느낄 때 필 수! 마라버거 새우세트! (10명)


✔유의 사항
- 경품 금액 5만원 초과인 경우 제세공과금 22%는 본인 부담으로 진행됩니다.
- 3등 버거 세트 상품권의 경우 롯데 GRS 모바일 상품권 1만원권으로 변경되어 제공될 수 있습니다.
- 닉네임 변경 및 댓글 수정 시 당첨자 확인이 어려워 당첨 취소 될 수 있사오니 이벤트 기간 중 변경하지 않도록 유의 부탁드립니다.
- 상품은 국내 배송만 가능합니다.


#롯데리아 #마라버거 #곽튜브 #빠니보틀 #원지 #마라로드 #이벤트  #EVENT",https://i.ytimg.com/vi/w1ThPm-cK50/hqdefault.jpg,5869036,7246,2023-04-26T22:38:19Z,PT1M22S
29,YmPtchxv8Gk,UCYbxBWWLTBZTWXjtMUjk_eA,찐따록에 관하여(fear.단군님),찐따록에 관해서 단군님과 2시간 떠든 시간,https://i.ytimg.com/vi/YmPtchxv8Gk/hqdefault.jpg,128793,2061,2023-05-02T07:58:26Z,PT2H38M18S
30,qkbd7RJNmPc,UCsKPSP7CIYGIuCutttIfFLQ,빠니보틀과 일본 주부의 동네산책,"오늘은 슈퍼울트라스페셜 게스트 빠니보틀과 함께
일본인도 잘 모르는 일본의 한 동네를 산책 했습니다.
사실은 '다 된 빠니보틀에 빨대 꽂기'가 됐네요..ㅜㅜ
그래도 많관부!",https://i.ytimg.com/vi/qkbd7RJNmPc/hqdefault.jpg,287496,6124,2023-04-27T09:23:17Z,PT7M12S
31,5ZXgtD8lU1k,UC-uIpGINZDL-VIHQQzJW8jw,[ENG SUB] 빠니보틀 - 하와이 - 5라운드 🎲✈ │지구마불 세계여행 | TEO,"*With the support Hawaii Film Office 2022-0422

빠니보틀, 원지, 곽튜브와 함께하는 🌎지구마불 세계여행🌎

5라운드 빠니보틀 편 하와이 여행기입니다.

📍결과 산정 기간: ~ 5/11 (목) 오후 6시 (KST) / 조회수+(좋아요X100) 결과집계

주사위 한 번에 대륙 이동 🌎지구마불 세계여행🌎
🏷 TEO 유튜브 매주 목요일 저녁 6시
🏷 TV판 ENA 매주 토요일 저녁 7시 50분 

#빠니보틀 #하와이 #지구마불",https://i.ytimg.com/vi/5ZXgtD8lU1k/hqdefault.jpg,972490,23245,2023-05-04T09:00:02Z,PT24M53S
32,nZLSfnfYfoU,UC-uIpGINZDL-VIHQQzJW8jw,"[ENG SUB] 빠니보틀, 원지, 곽튜브 - 하와이 🎲✈│지구마불 세계여행 | TEO","*With the support Hawaii Film Office 2022-0422

빠니보틀, 원지, 곽튜브와 함께하는 🌎지구마불 세계여행🌎

빠니보틀, 원지, 곽튜브의 하와이 여행기입니다.

주사위 한 번에 대륙 이동 🌎지구마불 세계여행🌎
🏷 TEO 유튜브 매주 목요일 저녁 6시
🏷 TV판 ENA 매주 토요일 저녁 7시 50분 

#빠니보틀 #원지의하루 #곽튜브 #지구마불세계여행 #지구마불 #TEO #테오 #세계여행 #ENA @teo.universe",https://i.ytimg.com/vi/nZLSfnfYfoU/hqdefault.jpg,1613689,25539,2023-04-27T09:00:00Z,PT29M42S
